record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-02009	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0011	zhCN	BlastダメージDOWN	Blast伤害DOWN	Blast伤害DOWN	i18n/glossary.tsv#WGS-0011/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:12;migrated Wiki glossary candidate;key=global:3bee64f44a5cb492dc8e	false	high_as_wiki_candidate	authority-support-available	BlastダメージDOWN		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Blast伤害DOWN	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:12;migrated Wiki glossary candidate;key=global:3bee64f44a5cb492dc8e	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02010	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0012	zhCN	BlastダメージUP	Blast伤害UP	Blast伤害UP	i18n/glossary.tsv#WGS-0012/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:13;migrated Wiki glossary candidate;key=global:3a5094ba21303babad10	false	high_as_wiki_candidate	authority-support-available	BlastダメージUP		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Blast伤害UP	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:13;migrated Wiki glossary candidate;key=global:3a5094ba21303babad10	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02011	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0013	zhCN	Blastダメージカット	Blast伤害削减	Blast伤害削减	i18n/glossary.tsv#WGS-0013/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:14;migrated Wiki glossary candidate;key=global:b04d6945f4ce7d3fd133	false	high_as_wiki_candidate	authority-support-available	Blastダメージカット		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Blast伤害削减	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:14;migrated Wiki glossary candidate;key=global:b04d6945f4ce7d3fd133	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02012	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0014	zhCN	Blastダメージカット状態	Blast伤害削减状态	Blast伤害削减状态	i18n/glossary.tsv#WGS-0014/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:15;migrated Wiki glossary candidate;key=global:aa78b84a6cd422d326d6	false	high_as_wiki_candidate	authority-support-available	Blastダメージカット状態		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Blast伤害削减状态	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:15;migrated Wiki glossary candidate;key=global:aa78b84a6cd422d326d6	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02013	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0015	zhCN	Blastドロー	重抽为Blast	重抽为Blast	i18n/glossary.tsv#WGS-0015/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:16;migrated Wiki glossary candidate;key=global:86a7907b5e4d338e2077	false	high_as_wiki_candidate	authority-support-available	Blastドロー		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	重抽为Blast	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:16;migrated Wiki glossary candidate;key=global:86a7907b5e4d338e2077	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02014	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0016	zhCN	Blast攻撃時MP獲得	Blast攻击时MP获得	Blast攻击时MP获得	i18n/glossary.tsv#WGS-0016/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:17;migrated Wiki glossary candidate;key=global:1342c3b5811d6c833baf	false	high_as_wiki_candidate	authority-support-available	Blast攻撃時MP獲得		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Blast攻击时MP获得	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:17;migrated Wiki glossary candidate;key=global:1342c3b5811d6c833baf	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02015	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0017	zhCN	Blast被ダメージUP	受Blast伤害UP	受Blast伤害UP	i18n/glossary.tsv#WGS-0017/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:18;migrated Wiki glossary candidate;key=global:b5b442b1019b59dd9c2d	false	high_as_wiki_candidate	authority-support-available	Blast被ダメージUP		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	受Blast伤害UP	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:18;migrated Wiki glossary candidate;key=global:b5b442b1019b59dd9c2d	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02016	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0018	zhCN	CCの獲得量UP	CC获得量UP	CC获得量UP	i18n/glossary.tsv#WGS-0018/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:19;migrated Wiki glossary candidate;key=global:ea56a654f36363db28f8	false	high_as_wiki_candidate	authority-support-available	CCの獲得量UP		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	CC获得量UP	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:19;migrated Wiki glossary candidate;key=global:ea56a654f36363db28f8	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02017	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0019	zhCN	CP回復薬	CP回复药	CP回复药	i18n/glossary.tsv#WGS-0019/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:20;migrated Wiki glossary candidate;key=global:17886c15a30f12fcb3e7	false	high_as_wiki_candidate	authority-support-available	CP回復薬		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	CP回复药	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:20;migrated Wiki glossary candidate;key=global:17886c15a30f12fcb3e7	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02018	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0020	zhCN	Charge Combo時Charge数+1	Charge Combo时Charge数+1	Charge Combo时Charge数+1	i18n/glossary.tsv#WGS-0020/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:21;migrated Wiki glossary candidate;key=global:2429c117c74505ead445	false	high_as_wiki_candidate	authority-support-available	Charge Combo時Charge数+1		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+1	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:21;migrated Wiki glossary candidate;key=global:2429c117c74505ead445	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02019	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0021	zhCN	Charge Combo時Charge数+2	Charge Combo时Charge数+2	Charge Combo时Charge数+2	i18n/glossary.tsv#WGS-0021/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:22;migrated Wiki glossary candidate;key=global:51bd3cba22b590325aa9	false	high_as_wiki_candidate	authority-support-available	Charge Combo時Charge数+2		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+2	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:22;migrated Wiki glossary candidate;key=global:51bd3cba22b590325aa9	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02020	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0022	zhCN	Charge Combo時Charge数+3	Charge Combo时Charge数+3	Charge Combo时Charge数+3	i18n/glossary.tsv#WGS-0022/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:23;migrated Wiki glossary candidate;key=global:3c745641194eb8a92f08	false	high_as_wiki_candidate	authority-support-available	Charge Combo時Charge数+3		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+3	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:23;migrated Wiki glossary candidate;key=global:3c745641194eb8a92f08	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02021	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0023	zhCN	Charge Combo時Charge数+4	Charge Combo时Charge数+4	Charge Combo时Charge数+4	i18n/glossary.tsv#WGS-0023/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:24;migrated Wiki glossary candidate;key=global:ec7fd0c302ebc5730660	false	high_as_wiki_candidate	authority-support-available	Charge Combo時Charge数+4		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+4	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:24;migrated Wiki glossary candidate;key=global:ec7fd0c302ebc5730660	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02022	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0024	zhCN	Charge Combo時Charge数+5	Charge Combo时Charge数+5	Charge Combo时Charge数+5	i18n/glossary.tsv#WGS-0024/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:25;migrated Wiki glossary candidate;key=global:43c3831c335c6a65dad6	false	high_as_wiki_candidate	authority-support-available	Charge Combo時Charge数+5		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+5	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:25;migrated Wiki glossary candidate;key=global:43c3831c335c6a65dad6	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02023	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0025	zhCN	Charge combo時Charge数+1	Charge Combo时Charge数+1	Charge Combo时Charge数+1	i18n/glossary.tsv#WGS-0025/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:26;migrated Wiki glossary candidate;key=global:af05c9e255425f3bda71	false	high_as_wiki_candidate	authority-support-available	Charge combo時Charge数+1		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+1	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:26;migrated Wiki glossary candidate;key=global:af05c9e255425f3bda71	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02024	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0026	zhCN	Charge combo時Charge数+2	Charge Combo时Charge数+2	Charge Combo时Charge数+2	i18n/glossary.tsv#WGS-0026/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:27;migrated Wiki glossary candidate;key=global:bd7bd75828a0cc39d282	false	high_as_wiki_candidate	authority-support-available	Charge combo時Charge数+2		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+2	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:27;migrated Wiki glossary candidate;key=global:bd7bd75828a0cc39d282	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02025	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0027	zhCN	Charge combo時Charge数+3	Charge Combo时Charge数+3	Charge Combo时Charge数+3	i18n/glossary.tsv#WGS-0027/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:28;migrated Wiki glossary candidate;key=global:5869920eacf5359f2d0e	false	high_as_wiki_candidate	authority-support-available	Charge combo時Charge数+3		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge Combo时Charge数+3	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:28;migrated Wiki glossary candidate;key=global:5869920eacf5359f2d0e	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02026	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0028	zhCN	ChargeディスクダメージUP	Charge盘伤害UP	Charge盘伤害UP	i18n/glossary.tsv#WGS-0028/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:29;migrated Wiki glossary candidate;key=global:88da5a463cb2a7a7ee25	false	high_as_wiki_candidate	authority-support-available	ChargeディスクダメージUP		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge盘伤害UP	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:29;migrated Wiki glossary candidate;key=global:88da5a463cb2a7a7ee25	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02027	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0029	zhCN	Chargeドロー	重抽为Charge	重抽为Charge	i18n/glossary.tsv#WGS-0029/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:30;migrated Wiki glossary candidate;key=global:247f247e66494eb43591	false	high_as_wiki_candidate	authority-support-available	Chargeドロー		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	重抽为Charge	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:30;migrated Wiki glossary candidate;key=global:247f247e66494eb43591	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02028	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0030	zhCN	Charge後ダメージDOWN	Charge后伤害DOWN	Charge后伤害DOWN	i18n/glossary.tsv#WGS-0030/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:31;migrated Wiki glossary candidate;key=global:d76c119ed36856fe7ce7	false	high_as_wiki_candidate	authority-support-available	Charge後ダメージDOWN		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge后伤害DOWN	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:31;migrated Wiki glossary candidate;key=global:d76c119ed36856fe7ce7	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02029	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0031	zhCN	Charge後ダメージUP	Charge后伤害UP	Charge后伤害UP	i18n/glossary.tsv#WGS-0031/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:32;migrated Wiki glossary candidate;key=global:022d1bcc4115e50dd866	false	high_as_wiki_candidate	authority-support-available	Charge後ダメージUP		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge后伤害UP	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:32;migrated Wiki glossary candidate;key=global:022d1bcc4115e50dd866	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02030	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0032	zhCN	Charge後被ダメージUP	受Charge后伤害UP	受Charge后伤害UP	i18n/glossary.tsv#WGS-0032/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:33;migrated Wiki glossary candidate;key=global:4ac25552897cd117748e	false	high_as_wiki_candidate	authority-support-available	Charge後被ダメージUP		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	受Charge后伤害UP	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:33;migrated Wiki glossary candidate;key=global:4ac25552897cd117748e	Wiki is second authority; official CN still wins on an exact stable-ID conflict
MT-02031	glossary_wiki_authority_support	offline_authority_support	i18n/glossary.tsv	WGS-0033	zhCN	Charge消費なし	Charge无消耗	Charge无消耗	i18n/glossary.tsv#WGS-0033/zhCN	wiki	wiki	i18n/generated/input-provenance.tsv:34;migrated Wiki glossary candidate;key=global:84feed1a91cb082c5182	false	high_as_wiki_candidate	authority-support-available	Charge消費なし		wiki_authority_support	migrated_glossary	wiki-migrated-glossary	HiiragiNemu/magireco-wiki-data contributors	false	false; offline authority input, not directly consumed at runtime	wiki	Charge无消耗	wiki-authority-support-available	low	wiki_authority_support_not_direct_runtime	authority-support-available	i18n/generated/input-provenance.tsv:34;migrated Wiki glossary candidate;key=global:84feed1a91cb082c5182	Wiki is second authority; official CN still wins on an exact stable-ID conflict
