record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-00327	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	012288b36dc62ee6cfda58c8	candidate_cn	覚醒強化結界&nbsp;&nbsp;闇属性	觉醒强化结界&nbsp;&nbsp;暗属性	needs-review/root-translation-required	i18n/frontend-strings.tsv#012288b36dc62ee6cfda58c8/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:1259;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5	ai-assisted-unverified	low	pending	覚醒強化結界&nbsp;&nbsp;闇属性		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:1259;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5	path_prefix=;selected=true;no product-tree auto-materialization
MT-00328	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	01baf77884da334ee2b1bf4b	candidate_cn	グループバトル終了	小组战斗结束	needs-review/root-translation-required	i18n/frontend-strings.tsv#01baf77884da334ee2b1bf4b/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:1630;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3	ai-assisted-unverified	low	pending	グループバトル終了		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:1630;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3	path_prefix=;selected=true;no product-tree auto-materialization
MT-00329	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	01d2b52d9db27d1f1fcc1904	candidate_cn	"<p class=""noMission ts_white"">全てのミッションをクリアしました</p>"	"<p class=""noMission ts_white"">已完成全部任务</p>"	needs-review/root-translation-required	i18n/frontend-strings.tsv#01d2b52d9db27d1f1fcc1904/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:38;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6894a64f2fc75edc91deb1764c138c6c6dbdbede	ai-assisted-unverified	low	pending	"<p class=""noMission ts_white"">全てのミッションをクリアしました</p>"		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:38;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6894a64f2fc75edc91deb1764c138c6c6dbdbede	path_prefix=;selected=true;no product-tree auto-materialization
MT-00330	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	01e835ae11fc770efac6bd71	candidate_cn	イベント開催期間外です。	不在活动开放期间。	needs-review/root-translation-required	i18n/frontend-strings.tsv#01e835ae11fc770efac6bd71/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:146;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398	ai-assisted-unverified	low	pending	イベント開催期間外です。		legacy_unverified_ai_assisted	global	legacy-claude-ai-assisted	Claude AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:146;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398	path_prefix=;selected=true;no product-tree auto-materialization
MT-00331	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	02154b381a7bf1ddd4b8a718	candidate_cn	必要:	需要:	needs-review/root-translation-required	i18n/frontend-strings.tsv#02154b381a7bf1ddd4b8a718/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:184;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3	ai-assisted-unverified	low	pending	必要:		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:184;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3	path_prefix=;selected=true;no product-tree auto-materialization
MT-00332	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	02201d613874619712d64708	candidate_cn	リタイア	放弃	needs-review/root-translation-required	i18n/frontend-strings.tsv#02201d613874619712d64708/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:220;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398	ai-assisted-unverified	low	pending	リタイア		legacy_unverified_ai_assisted	global	legacy-claude-ai-assisted	Claude AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:220;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398	path_prefix=;selected=true;no product-tree auto-materialization
MT-00333	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	0285dd35d46f830f765d7d0e	candidate_cn	ログインボーナスで貰ったアイテムは直接付与されます	登录奖励获得的道具将直接发放	needs-review/root-translation-required	i18n/frontend-strings.tsv#0285dd35d46f830f765d7d0e/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:1554;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5	ai-assisted-unverified	low	pending	ログインボーナスで貰ったアイテムは直接付与されます		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:1554;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5	path_prefix=;selected=true;no product-tree auto-materialization
MT-00334	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	029807a8a472803732c77566	candidate_cn	枚	张	needs-review/root-translation-required	i18n/frontend-strings.tsv#029807a8a472803732c77566/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:1061;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=daf24b857fad672ba249b39646144bf126760247	ai-assisted-unverified	low	pending	枚		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:1061;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=daf24b857fad672ba249b39646144bf126760247	path_prefix=;selected=true;no product-tree auto-materialization
MT-00335	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	036f6a052398c66a42695cbb	candidate_cn	チーム詳細	队伍详情	needs-review/root-translation-required	i18n/frontend-strings.tsv#036f6a052398c66a42695cbb/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:1597;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3	ai-assisted-unverified	low	pending	チーム詳細		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:1597;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3	path_prefix=;selected=true;no product-tree auto-materialization
MT-00336	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	0384f4086bea3c8710965f0c	candidate_cn	が装備しますか？	要装备吗？	needs-review/root-translation-required	i18n/frontend-strings.tsv#0384f4086bea3c8710965f0c/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:286;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f	ai-assisted-unverified	low	pending	が装備しますか？		legacy_unverified_ai_assisted	global	legacy-claude-ai-assisted	Claude AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:286;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f	path_prefix=;selected=true;no product-tree auto-materialization
MT-00337	frontend_ai_assisted_translated	frontend_i18n_input	i18n/frontend-strings.tsv	039ed264f1b13878d78dda5e	candidate_cn	\\x3c/p\\x3e当選者につきましては12/30放送予定の年末特別番組\\x3cbr\\x3e「アニメ放送直前SP〜マギレコ夜噺〜」\\x3cbr\\x3eにて発表いたします。	\\x3c/p\\x3e中奖者将在12/30播出的年末特别节目\\x3cbr\\x3e「动画开播前SP〜魔纪夜话〜」\\x3cbr\\x3e中公布。	needs-review/root-translation-required	i18n/frontend-strings.tsv#039ed264f1b13878d78dda5e/candidate_cn	legacy_unverified_ai_assisted	legacy-ai	i18n/generated/input-provenance.tsv:963;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5	ai-assisted-unverified	low	pending	\\x3c/p\\x3e当選者につきましては12/30放送予定の年末特別番組\\x3cbr\\x3e「アニメ放送直前SP〜マギレコ夜噺〜」\\x3cbr\\x3eにて発表いたします。		legacy_unverified_ai_assisted	global	legacy-kimi-ai-assisted	Kimi AI-assisted batch label; per-row human author not proven	ai_assisted_batch_unverified_per_row	false; offline inputs are not consumed by Actions/Build_JS/runtime	legacy_unverified_ai_assisted		no_per_entry_official_or_wiki_pair	medium	legacy_ai_assisted_or_mixed_i18n_input	pending	i18n/generated/input-provenance.tsv:963;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5	path_prefix=;selected=true;no product-tree auto-materialization
