record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-03940	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	327014	title	なぎさのドッペル	渚的魔女化身	渚的魔女化身	magica/js/libs/sectionList.json#327014/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00903;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	なぎさのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	渚的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00903;official dump authority.json doppelList + skill shortDescription	pass18_before=渚的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03941	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330014	title	かのこのドッペル	矢宵鹿乃子的魔女化身	矢宵鹿乃子的魔女化身	magica/js/libs/sectionList.json#330014/title	official-same-character-or-wiki;official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00904;same record charaName=矢宵鹿乃子; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	かのこのドッペル		pass18_higher_authority_applied	official-same-character-or-wiki;official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official-same-character-or-wiki;official_cn_game_term	矢宵鹿乃子的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00904;same record charaName=矢宵鹿乃子; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	pass18_before=加乃子的 Doppel;method=authority-adoption;authority-component-normalization;rules=P0_authority_exact;official_cn_game_term;
MT-03942	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330024	title	夏希のドッペル	夏希的魔女化身	夏希的魔女化身	magica/js/libs/sectionList.json#330024/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00905;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	夏希のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	夏希的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00905;official dump authority.json doppelList + skill shortDescription	pass18_before=夏希的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03943	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330044	title	ささらのドッペル	纱纱罗的魔女化身	纱纱罗的魔女化身	magica/js/libs/sectionList.json#330044/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00906;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	ささらのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	纱纱罗的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00906;official dump authority.json doppelList + skill shortDescription	pass18_before=纱纱罗的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03944	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330064	title	衣美里のドッペル	衣美里的魔女化身	衣美里的魔女化身	magica/js/libs/sectionList.json#330064/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00907;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	衣美里のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	衣美里的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00907;official dump authority.json doppelList + skill shortDescription	pass18_before=衣美里的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03945	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330074	title	雫のドッペル	雫的魔女化身	雫的魔女化身	magica/js/libs/sectionList.json#330074/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00908;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	雫のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	雫的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00908;official dump authority.json doppelList + skill shortDescription	pass18_before=雫的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03946	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330084	title	あきらのドッペル	志伸晶的魔女化身	志伸晶的魔女化身	magica/js/libs/sectionList.json#330084/title	official-same-character-or-wiki;official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00909;same record charaName=志伸晶; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	あきらのドッペル		pass18_higher_authority_applied	official-same-character-or-wiki;official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official-same-character-or-wiki;official_cn_game_term	志伸晶的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00909;same record charaName=志伸晶; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	pass18_before=明的 Doppel;method=authority-adoption;authority-component-normalization;rules=P0_authority_exact;official_cn_game_term;
MT-03947	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330094	title	まなかのドッペル	胡桃爱香的魔女化身	胡桃爱香的魔女化身	magica/js/libs/sectionList.json#330094/title	official-same-character-or-wiki;official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00910;same record charaName=胡桃爱香; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	まなかのドッペル		pass18_higher_authority_applied	official-same-character-or-wiki;official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official-same-character-or-wiki;official_cn_game_term	胡桃爱香的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00910;same record charaName=胡桃爱香; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	pass18_before=真奈香的 Doppel;method=authority-adoption;authority-component-normalization;rules=P0_authority_exact;official_cn_game_term;
MT-03948	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330104	title	莉愛のドッペル	莉爱的魔女化身	莉爱的魔女化身	magica/js/libs/sectionList.json#330104/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00911;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	莉愛のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	莉爱的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00911;official dump authority.json doppelList + skill shortDescription	pass18_before=莉爱的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03949	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330124	title	美雨のドッペル	美雨的魔女化身	美雨的魔女化身	magica/js/libs/sectionList.json#330124/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00912;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	美雨のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	美雨的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00912;official dump authority.json doppelList + skill shortDescription	pass18_before=美雨的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03950	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330134	title	れいらのドッペル	丽良的魔女化身	丽良的魔女化身	magica/js/libs/sectionList.json#330134/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00913;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	れいらのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	丽良的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00913;official dump authority.json doppelList + skill shortDescription	pass18_before=丽良的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03951	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330144	title	せいかのドッペル	清佳的魔女化身	清佳的魔女化身	magica/js/libs/sectionList.json#330144/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00914;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	せいかのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	清佳的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00914;official dump authority.json doppelList + skill shortDescription	pass18_before=清佳的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03952	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330174	title	ゆきかのドッペル	七濑幸佳的魔女化身	七濑幸佳的魔女化身	magica/js/libs/sectionList.json#330174/title	official-same-character-or-wiki;official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00915;same record charaName=七濑幸佳; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	ゆきかのドッペル		pass18_higher_authority_applied	official-same-character-or-wiki;official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official-same-character-or-wiki;official_cn_game_term	七濑幸佳的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00915;same record charaName=七濑幸佳; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	pass18_before=雪香的 Doppel;method=authority-adoption;authority-component-normalization;rules=P0_authority_exact;official_cn_game_term;
MT-03953	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330194	title	あやかのドッペル	彩花的魔女化身	彩花的魔女化身	magica/js/libs/sectionList.json#330194/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00917;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	あやかのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	彩花的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00917;official dump authority.json doppelList + skill shortDescription	pass18_before=彩花的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03954	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330224	title	満のドッペル	满的魔女化身	满的魔女化身	magica/js/libs/sectionList.json#330224/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00918;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	満のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	满的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00918;official dump authority.json doppelList + skill shortDescription	pass18_before=满的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03955	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330234	title	あいみのドッペル	爱美的魔女化身	爱美的魔女化身	magica/js/libs/sectionList.json#330234/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00665;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	あいみのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	爱美的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00665;official dump authority.json doppelList + skill shortDescription	pass18_before=爱美的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03956	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330244	title	つむぎのドッペル	纺希的魔女化身	纺希的魔女化身	magica/js/libs/sectionList.json#330244/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00666;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	つむぎのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	纺希的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00666;official dump authority.json doppelList + skill shortDescription	pass18_before=纺希的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03957	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330274	title	葉月のドッペル	叶月的魔女化身	叶月的魔女化身	magica/js/libs/sectionList.json#330274/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00667;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	葉月のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	叶月的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00667;official dump authority.json doppelList + skill shortDescription	pass18_before=叶月的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03958	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330284	title	あやめのドッペル	菖蒲的魔女化身	菖蒲的魔女化身	magica/js/libs/sectionList.json#330284/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00668;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	あやめのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	菖蒲的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00668;official dump authority.json doppelList + skill shortDescription	pass18_before=菖蒲的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03959	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330294	title	まさらのドッペル	真良的魔女化身	真良的魔女化身	magica/js/libs/sectionList.json#330294/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00669;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	まさらのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	真良的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00669;official dump authority.json doppelList + skill shortDescription	pass18_before=真良的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03960	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330304	title	このみのドッペル	木乃美的魔女化身	木乃美的魔女化身	magica/js/libs/sectionList.json#330304/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00670;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	このみのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	木乃美的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00670;official dump authority.json doppelList + skill shortDescription	pass18_before=木乃美的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03961	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330314	title	梨花のドッペル	梨花的魔女化身	梨花的魔女化身	magica/js/libs/sectionList.json#330314/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00671;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	梨花のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	梨花的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00671;official dump authority.json doppelList + skill shortDescription	pass18_before=梨花的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03962	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330374	title	メルのドッペル	梅露的魔女化身	梅露的魔女化身	magica/js/libs/sectionList.json#330374/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00672;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	メルのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	梅露的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00672;official dump authority.json doppelList + skill shortDescription	pass18_before=梅露的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03963	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330384	title	みくらのドッペル	美仓的魔女化身	美仓的魔女化身	magica/js/libs/sectionList.json#330384/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00673;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	みくらのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	美仓的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00673;official dump authority.json doppelList + skill shortDescription	pass18_before=美仓的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03964	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330464	title	令のドッペル	令的魔女化身	令的魔女化身	magica/js/libs/sectionList.json#330464/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00674;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	令のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	令的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00674;official dump authority.json doppelList + skill shortDescription	pass18_before=令的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03965	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330504	title	ゆうなのドッペル	优奈的魔女化身	优奈的魔女化身	magica/js/libs/sectionList.json#330504/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00678;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	ゆうなのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	优奈的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00678;official dump authority.json doppelList + skill shortDescription	pass18_before=优奈的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03966	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330514	title	潤のドッペル	润的魔女化身	润的魔女化身	magica/js/libs/sectionList.json#330514/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00679;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	潤のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	润的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00679;official dump authority.json doppelList + skill shortDescription	pass18_before=润的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03967	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330524	title	アシュリーのドッペル	阿什莉的魔女化身	阿什莉的魔女化身	magica/js/libs/sectionList.json#330524/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00680;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	アシュリーのドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	阿什莉的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00680;official dump authority.json doppelList + skill shortDescription	pass18_before=阿什莉的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03968	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330544	title	みつねのドッペル	三轮光音的魔女化身	三轮光音的魔女化身	magica/js/libs/sectionList.json#330544/title	official-same-character-or-wiki;official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00681;same record charaName=三轮光音; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	みつねのドッペル		pass18_higher_authority_applied	official-same-character-or-wiki;official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official-same-character-or-wiki;official_cn_game_term	三轮光音的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00681;same record charaName=三轮光音; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	pass18_before=蜜音的 Doppel;method=authority-adoption;authority-component-normalization;rules=P0_authority_exact;official_cn_game_term;
MT-03969	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330554	title	紗枝のドッペル	纱枝的魔女化身	纱枝的魔女化身	magica/js/libs/sectionList.json#330554/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00682;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	紗枝のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	纱枝的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00682;official dump authority.json doppelList + skill shortDescription	pass18_before=纱枝的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03970	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330564	title	塁のドッペル	垒的魔女化身	垒的魔女化身	magica/js/libs/sectionList.json#330564/title	official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00683;official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	塁のドッペル		pass18_higher_authority_applied	official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official_cn_game_term	垒的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00683;official dump authority.json doppelList + skill shortDescription	pass18_before=垒的 Doppel;method=authority-component-normalization;rules=official_cn_game_term;
MT-03971	runtime_changed_after_pass15	runtime_dictionary	magica/js/libs/sectionList.json	330574	title	あかりのドッペル	真井灯的魔女化身	真井灯的魔女化身	magica/js/libs/sectionList.json#330574/title	official-same-character-or-wiki;official_cn_game_term	official	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00684;same record charaName=真井灯; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	false	1.00	authority-verified	あかりのドッペル		pass18_higher_authority_applied	official-same-character-or-wiki;official_cn_game_term	pass18-authority-corrections	official CN/Wiki authority adoption; no new model translation	false	true; embedded runtime dictionary	official-same-character-or-wiki;official_cn_game_term	真井灯的魔女化身	pass18-authority-verified	high	historical_lower_authority_replaced	authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00684;same record charaName=真井灯; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	pass18_before=明里的 Doppel;method=authority-adoption;authority-component-normalization;rules=P0_authority_exact;official_cn_game_term;
