source	target	mapping_kind	source_bytes	target_bytes	source_sha256	target_sha256	source_width	source_height	target_width	target_height	same_dimensions	visible_change_ratio	visible_identical_ratio	alpha_change_ratio	visual_mae	dhash_distance	confidence	reason
resource/image_web/campaign/box_gacha/common/icon_purchased.png	resource/image_web/campaign/box_gacha/common/icon_purchased.png	same_path	1196	870	750b81c1d176eab520c86e1b57c55a2d1f08bff29dc1df457576f94076d8df77	856a02efa1fac8addd20f36681227d241a28e2826446e4deb45e7198f7c181ac	57	60	57	60	True	0.207895	0.792105	0.040351	4.272641	0.035156	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/gacha_lineup/1078/gacha_1078_banner_l.png	resource/image_web/campaign/gacha_lineup/1078/gacha_1078_banner_l.png	same_path	29037	25399	643a2b4024b9cb6e78c0f0eb11206f94838bd3e2bd6e459f7daad092f516e035	c4b24b15a55c95f414c837e1c13887cfbff030b758629ad256cbc7f7eb82103a	870	353	870	353	True	0.138927	0.861073	0.067377	10.271355	0.09375	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/gacha_lineup/1079/gacha_1079_banner_l.png	resource/image_web/campaign/gacha_lineup/1079/gacha_1079_banner_l.png	same_path	29037	25399	643a2b4024b9cb6e78c0f0eb11206f94838bd3e2bd6e459f7daad092f516e035	c4b24b15a55c95f414c837e1c13887cfbff030b758629ad256cbc7f7eb82103a	870	353	870	353	True	0.138927	0.861073	0.067377	10.271355	0.09375	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1015/global_icon.png	resource/image_web/campaign/half_ap/1015/global_icon.png	same_path	9813	9911	e3a81ed4187c01eb5b1f33c8d63b411df6f38347aa6d91874b4a898884e5cdb3	4b42ed6a69644a1c7bd6d85ffe3cb47599ac253618535758f4aeaa3faf513d65	372	176	372	176	True	0.17771	0.82229	0.035634	11.309671	0.207031	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1020/global_icon.png	resource/image_web/campaign/half_ap/1020/global_icon.png	same_path	9767	9874	ea9267dd49322cf16e40faa23f90c74dcc4042a13cc45cd5bece55bdbe921e9d	d5497cf3918e935ec1b29ad94936612bd6f9fca12ba2d1385aef8e4334cbc3d1	372	176	372	176	True	0.196237	0.803763	0.026805	9.065719	0.175781	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1025/global_icon.png	resource/image_web/campaign/half_ap/1025/global_icon.png	same_path	9021	8743	ea28d446d8d8b6f76603014f494308122b61572c484d74e3189d7c48719f7403	8a081ae7e457900b1e7eaf747a5e3cc5c86e0afb309be5edd40ea0945038a4e0	372	176	372	176	True	0.170531	0.829469	0.000993	4.576137	0.148438	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1033/global_icon.png	resource/image_web/campaign/half_ap/1033/global_icon.png	same_path	9459	9748	f98a5e24d26521e02bd4ca37e0996fc85b0b3a0e259e1872a3eab52b80531268	273c339b2eb64c4150521fc16957de5fb60b86a113c55ef04b2d7b20b61c440e	372	176	372	176	True	0.246533	0.753467	0.059842	13.053066	0.210938	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1047/global_icon.png	resource/image_web/campaign/half_ap/1047/global_icon.png	same_path	9021	6282	ea28d446d8d8b6f76603014f494308122b61572c484d74e3189d7c48719f7403	db89eb5b5e44abfb9ff48e56ad2b0a08ec4bbf02d86cc223f1192128afbecc34	372	176	372	176	True	0.174655	0.825345	0.004552	4.645414	0.148438	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1054/global_icon.png	resource/image_web/campaign/half_ap/1054/global_icon.png	same_path	9414	8645	3b2bdeaf3df22c5116d1b2ae22778081b4c0c40b28ca02bafc2f3ab02c910a99	bde74aad6f50d13eedb6eec8d0ec29fe31083fa54f261945b1b76f925e33c2ae	372	176	372	176	True	0.248778	0.751222	0.059567	12.987042	0.203125	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/1074/global_icon.png	resource/image_web/campaign/half_ap/1074/global_icon.png	same_path	14569	8743	78fab2993b2234f3d2e067370b1f424b5867fec8b4c262050fa4120db530fcfe	8a081ae7e457900b1e7eaf747a5e3cc5c86e0afb309be5edd40ea0945038a4e0	372	176	372	176	True	0.170195	0.829805	0.00055	4.571949	0.140625	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/common/ap_all_half.png	resource/image_web/campaign/half_ap/common/ap_all_half.png	same_path	8963	8743	309b293adf092b6202f29a2f7266dd962ccc4498b13f13574960e25213a4f516	8a081ae7e457900b1e7eaf747a5e3cc5c86e0afb309be5edd40ea0945038a4e0	372	176	372	176	True	0.099187	0.900813	0.000137	4.468358	0.148438	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/half_ap/common/ap_main_half.png	resource/image_web/campaign/half_ap/common/ap_main_half.png	same_path	9935	9625	ec94b7139af98e045697069a28173c98c52b610b3fa807b4758905470795ea6c	29e2d9a3301540ff1d51587e040655313a7c05a5391ce545a73d8850faabb90c	372	176	372	176	True	0.166697	0.833303	0.032732	10.983556	0.203125	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/login_bonus/1012/campaign_1012_ribon.png	resource/image_web/campaign/login_bonus/1012/campaign_1012_ribon.png	same_path	6221	6504	38d1d1e0280344eb0080594e31bda7185676c51f506b67f048f55bc944359b98	053d9b4817a5c2f3d7df2f585d2a534fb4f975cbde75cae9e58a077cd04cb387	494	64	494	64	True	0.256231	0.743769	0.0	5.189851	0.214844	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/point_up/common/yell_all_2000.png	resource/image_web/campaign/point_up/common/yell_all_2000.png	same_path	6622	6593	e1dad93356dc1a9a65b533fb040a1a6e30f76e2ec8b76bdd537e8939bc7907a5	5041452b2db075b4fbe8c08e2a10cb7a2dbe48aae878b9ceba89d5da2fdf3606	372	132	372	132	True	0.139133	0.860867	0.0	4.520908	0.175781	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/story/1013/campaign_bg_01.png	resource/image_web/campaign/story/1013/campaign_bg_01.png	same_path	254253	208294	827257b22e13c3f0917909eafe186dc1459cf8821bf4cbfd876ef561d599b716	1ae44f32b5440bd2a59b2a3dcf659c11cd92272250018b9617ea0060cf873a52	1024	768	1024	768	True	0.34359	0.65641	0.0	1.537052	0.050781	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/story/1061/campaign_bg_4.png	resource/image_web/campaign/story/1061/campaign_bg_4.png	same_path	190561	183747	fd57cb465f0846e1ade5696e9c52098010724d2b6799d62db946b6c2d7834396	00720c79fce4715bb48aeabd4590e26667c8e4380a934cb657b4b2902b5b6c24	1024	768	1024	768	True	0.296548	0.703452	0.0	3.475975	0.050781	review	same path/dimensions and structurally close; visual review required
resource/image_web/campaign/story/1061/campaign_bg_6.png	resource/image_web/campaign/story/1061/campaign_bg_6.png	same_path	188713	185409	e80c8cd620ab97a361d2e69b6f24b6529beb6f590738fd856f2e9705e50eb16f	102ad0189df67b871c3004149c27db30355a674cb8f1d02124e6a7fd9316f423	1024	768	1024	768	True	0.2979	0.7021	0.0	3.454791	0.046875	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/chara/result_text_evolve.png	resource/image_web/common/chara/result_text_evolve.png	same_path	4765	4766	e7398ac0fdba1e2a706dcc6d1f330f362c981d1cd0e60f8b3851256ae5974012	2c331dd5d49935c4ede9cb715e2eeb7ec266af1f48e9d7f56e11a8a945cf3538	282	110	282	110	True	0.157866	0.842134	0.059994	3.698386	0.027344	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/filter/btn_chara_descending.png	resource/image_web/common/filter/btn_chara_descending.png	same_path	1373	1918	9ebd99eb23dfc8dc4241bc4a1f70cedbe8b09dcbdb281ffdf9c8e164fd769a7b	2f8a36cd7b73c2776fc88c507582fa234677fbc1265351e27dec2bd07fb9e755	48	54	48	54	True	0.282407	0.717593	0.005401	5.552144	0.144531	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/filter/btn_memoria_ascending.png	resource/image_web/common/filter/btn_memoria_ascending.png	same_path	1347	1882	48affa7e66d4da4c14895f19b54df91f3bd49a249ab64e050a5aaa77038fb111	d4a406eee2eb7c79a03283b7a3daf84e1723b3a25ab4dc504d49e9cb1e58d019	80	24	80	24	True	0.378125	0.621875	0.021875	7.863448	0.167969	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/filter/btn_memoria_descending.png	resource/image_web/common/filter/btn_memoria_descending.png	same_path	1364	1899	a3357dc5fdaf16463f0df7aacf1bb6d62ca79b107292b1107f209c0e05df95d7	e5d4ddd2b5afcc2cddebc094fe34d5f7c9ee77c11a784e12ec59876925686ef7	80	24	80	24	True	0.391146	0.608854	0.017708	7.598471	0.1875	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/global/gacha_badge_a.png	resource/image_web/common/global/gacha_badge_a.png	same_path	2780	1851	fd935c9a324a22464650bc39c9ad9ff13ccad4524ab7c2f8a46ae3645ef0f2bf	aaec97ccc25f67ead8814abfa43b87faf77953c071807db09e26dfa41331ad56	104	46	104	46	True	0.347199	0.652801	0.025084	9.649527	0.175781	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/icon/campaign/icon_campaign_1004_exchange_f.png	resource/image_web/common/icon/campaign/icon_campaign_1004_exchange_f.png	same_path	3055	5865	4f66545668d5491209df61a5aa7fac0ff6e974b34751a325f01c9024dfe31919	f012943c98adf9574685531d3da293ed900ed9522cebf9e2556f29f8d7c7d18e	68	68	68	68	True	0.301687	0.698313	0.021843	0.690652	0.011719	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/icon/campaign/icon_campaign_1012_exchange_f.png	resource/image_web/common/icon/campaign/icon_campaign_1012_exchange_f.png	same_path	3055	5865	4f66545668d5491209df61a5aa7fac0ff6e974b34751a325f01c9024dfe31919	f012943c98adf9574685531d3da293ed900ed9522cebf9e2556f29f8d7c7d18e	68	68	68	68	True	0.301687	0.698313	0.021843	0.690652	0.011719	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/icon/event/icon_event_dailytower_1062_exchange_1_f.png	resource/image_web/common/icon/event/icon_event_dailytower_1062_exchange_1_f.png	same_path	2952	2909	8a61b942767d742aac0bfb98405c568c03bcc357115aa2a786d19f12f48f0ce7	0472bdcb73b33107159aa227d7996e4d642d1673806b74c2e8ef891f6781a5f2	68	68	68	68	True	0.413711	0.586289	0.066825	9.810948	0.082031	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/icon/gacha/icon_gacha_freebie_medal_lightblue.png	resource/image_web/common/icon/gacha/icon_gacha_freebie_medal_lightblue.png	same_path	1687	2084	ad62ca8d428d472da3a89bcefe35bcc5dc3652716c5cc83db274667fb4859198	905cfdb1d9f7e96597cd61e2b0432b2afe9897fae064da95ac208ed1f901b7e8	30	30	30	30	True	0.216667	0.783333	0.037778	0.548211	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/icon/gacha_old/icon_gacha_freebie_376_medal.png	resource/image_web/common/icon/gacha_old/icon_gacha_freebie_376_medal.png	same_path	1573	2169	ec343396dc1172fb099fc6029f1a6f83cb57da8585806f190cff08ffd8c1ff81	9e2c22a38002fa5007e49533749c46a7a1208e481fca4ed79e63c601b61392ee	30	30	30	30	True	0.343333	0.656667	0.026667	0.634627	0.015625	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/memoria/memoria_unable.png	resource/image_web/common/memoria/memoria_unable.png	same_path	3839	3513	35d715b5d6962231e54669c430b0cfabcf87e9f2de941fe509a80e0633256e91	f12783189900d106718185f8763c4d57d93fc6e0c1cc1ebb377d385624c8de55	132	132	132	132	True	0.149793	0.850207	0.047693	7.602841	0.105469	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/memoria/memoria_unable_ability.png	resource/image_web/common/memoria/memoria_unable_ability.png	same_path	3618	3476	a146b9fb55c738d8d45cce14bf695ff582ac431717c72331567c46a28a8786e5	dec36313de965d61530388547939d192a5900feeefcfea6c4449ffd78a2f86d6	132	132	132	132	True	0.16483	0.83517	0.059573	9.998873	0.210938	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/memoria/memoria_unable_chara.png	resource/image_web/common/memoria/memoria_unable_chara.png	same_path	3953	3659	a10b9b1b258e4d20198a20e6e47f6d78d4bed17b651df8b6c0a76f29b2cda972	bd58cabe1cb6dbcfe23c78b79326e0602d5837e3faec6fd76875177a9621a4f3	132	132	132	132	True	0.160468	0.839532	0.050849	8.073082	0.117188	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/memoria/memoria_unable_element.png	resource/image_web/common/memoria/memoria_unable_element.png	same_path	3590	3338	d03b6383c90bb4c24554bb939542894fa3feea7b7c7c3c5b208e9dc581ffbe76	5f920f0d80e51b95c301911d4b34ddb0d3dd5e6199f314cd431bc1e72f4d070f	132	132	132	132	True	0.139233	0.860767	0.046775	7.237177	0.101562	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1005_part_1_close.png	resource/image_web/common/treasure/event/event_branch_1005_part_1_close.png	same_path	19026	61543	2a127d4d553eea9db1ebe13504ec219750c4889cee5ff6898aa073477becd904	4ff1ea39d33c3bc4ac92c8e2e561ffe3fa06f725618dbcabaee2853ff1a2a555	256	240	256	240	True	0.288949	0.711051	0.011458	0.571357	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1005_part_1_open.png	resource/image_web/common/treasure/event/event_branch_1005_part_1_open.png	same_path	23809	78013	5462ef051c2c3a232462a04b29b987b391b73b5415001136840e96820f2159cd	cab96f6c817128812f2815341a30f5a31bd82471b2d19b73e32e73431346ec37	256	240	256	240	True	0.303174	0.696826	0.012907	0.692069	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1005_part_2_close.png	resource/image_web/common/treasure/event/event_branch_1005_part_2_close.png	same_path	19026	61543	2a127d4d553eea9db1ebe13504ec219750c4889cee5ff6898aa073477becd904	4ff1ea39d33c3bc4ac92c8e2e561ffe3fa06f725618dbcabaee2853ff1a2a555	256	240	256	240	True	0.288949	0.711051	0.011458	0.571357	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1005_part_2_open.png	resource/image_web/common/treasure/event/event_branch_1005_part_2_open.png	same_path	23809	78013	5462ef051c2c3a232462a04b29b987b391b73b5415001136840e96820f2159cd	cab96f6c817128812f2815341a30f5a31bd82471b2d19b73e32e73431346ec37	256	240	256	240	True	0.303174	0.696826	0.012907	0.692069	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1059_part_1_close.png	resource/image_web/common/treasure/event/event_branch_1059_part_1_close.png	same_path	19026	61543	2a127d4d553eea9db1ebe13504ec219750c4889cee5ff6898aa073477becd904	4ff1ea39d33c3bc4ac92c8e2e561ffe3fa06f725618dbcabaee2853ff1a2a555	256	240	256	240	True	0.288949	0.711051	0.011458	0.571357	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1059_part_1_open.png	resource/image_web/common/treasure/event/event_branch_1059_part_1_open.png	same_path	23809	78013	5462ef051c2c3a232462a04b29b987b391b73b5415001136840e96820f2159cd	cab96f6c817128812f2815341a30f5a31bd82471b2d19b73e32e73431346ec37	256	240	256	240	True	0.303174	0.696826	0.012907	0.692069	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1059_part_2_close.png	resource/image_web/common/treasure/event/event_branch_1059_part_2_close.png	same_path	19026	61543	2a127d4d553eea9db1ebe13504ec219750c4889cee5ff6898aa073477becd904	4ff1ea39d33c3bc4ac92c8e2e561ffe3fa06f725618dbcabaee2853ff1a2a555	256	240	256	240	True	0.288949	0.711051	0.011458	0.571357	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/common/treasure/event/event_branch_1059_part_2_open.png	resource/image_web/common/treasure/event/event_branch_1059_part_2_open.png	same_path	23809	78013	5462ef051c2c3a232462a04b29b987b391b73b5415001136840e96820f2159cd	cab96f6c817128812f2815341a30f5a31bd82471b2d19b73e32e73431346ec37	256	240	256	240	True	0.303174	0.696826	0.012907	0.692069	0.007812	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1019/reward_header.png	resource/image_web/event/accomplish/1019/reward_header.png	same_path	11045	11451	67ae95020a34f1b7cc742f50a3539e3db00e3b18cdb871bb7305b6090a8ba0a8	5895705b6b6598c076b6398b2e0fbca407748847ca584d5177578b7298fe0dfd	868	48	868	48	True	0.288762	0.711238	0.00048	5.37416	0.164062	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1027/event_pop.png	resource/image_web/event/accomplish/1027/event_pop.png	same_path	6929	6940	088a19624fe891c625efa69394bfe077925b38cdeec88746a09a210ddaf81f7e	67d01de2c4c4443a763b15d1cd1606e5c66547cf3eb108ad4a5cec7ba37e2d6c	128	152	128	152	True	0.190275	0.809725	0.027704	8.788003	0.148438	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1027/reward_header.png	resource/image_web/event/accomplish/1027/reward_header.png	same_path	7677	12241	e2f205660001db3354a64f7a2fc49826b21f729250e4903f8fef749849bca285	2cd4ea6989aeefc0672ca42b2aef11044efcdb4ed42b97207d2931381e6310dc	868	48	868	48	True	0.257849	0.742151	0.001056	6.18832	0.167969	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1027/title_challenge.png	resource/image_web/event/accomplish/1027/title_challenge.png	same_path	3932	4076	caad15752f8bd2b33a4cc970bce69d0ac8e28d8f20a2fafb48fe8908b6346b9b	4e6ebe58f5b77cf1f6a30f742887b789133495db2bdf5f8bfbde773365e179f0	354	70	354	70	True	0.102502	0.897498	0.006659	4.558239	0.167969	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1027/title_story.png	resource/image_web/event/accomplish/1027/title_story.png	same_path	3747	3629	c9dcd08985ecc353a3622d074ea854ef0ac183c24899bd66f200d589f2d1d6a1	f727106bb20621ac0dde64656ad003aae520ff9aa1bc1549333ce1d2e4e286a9	354	70	354	70	True	0.095359	0.904641	0.0	4.724428	0.179688	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1042/event_pop.png	resource/image_web/event/accomplish/1042/event_pop.png	same_path	6556	5706	6e06ecbd24bdcde07318610e68abb15e8b4b9c4c94a5fd32613ddc61f75c53f3	62e1578d0c9016b99665e88457d96b7c511384771cf7b46c00e48378dbeb5022	128	152	128	152	True	0.207597	0.792403	0.054688	1.007785	0.019531	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1042/tab_limited_quest_s.png	resource/image_web/event/accomplish/1042/tab_limited_quest_s.png	same_path	5064	4704	58f65052e11489f0f09fca9e968b9b9c9d5ce0bbb9f7484d1a740abb74b5906a	ec906d2e9f3d13e708e59687be4580c141411a6437f5d4158338051710341aad	180	50	180	50	True	0.372667	0.627333	0.0	4.057963	0.046875	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1042/title_challenge.png	resource/image_web/event/accomplish/1042/title_challenge.png	same_path	5413	2756	bca2cbd5bcb38eba5b6013b2a2be3c7c7386692dd64abe2e431ba3ffaeeacb89	e52b11a270ead6901b12ef8ee6ebf1e29f7526abb4ede73458a6d4615e216ba2	354	70	354	70	True	0.101251	0.898749	0.0	3.28977	0.152344	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1042/title_story.png	resource/image_web/event/accomplish/1042/title_story.png	same_path	3220	2421	a0daadaf4595ce36d47232e035f15d941b9eaf64dc18282fe7c7d121a73cf3a0	768fd59814ead7ee88c59162edd6a668407b8b939fd635f0f07399d0c89cc7ad	354	70	354	70	True	0.118805	0.881195	0.000969	3.209921	0.167969	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/1085/story_collection_title.png	resource/image_web/event/accomplish/1085/story_collection_title.png	same_path	8854	26603	975629ecb3f656c3cfdd44c8863aa6d4e9b386d3d8c494b376d29113d50b416a	6bf6badbe53373e90530e2618755c82e8031a722a0f703c4d1f6a02fa5ea7b25	552	54	552	54	True	0.16982	0.83018	0.047907	0.617519	0.0	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/common/deck/bg_cure_time.png	resource/image_web/event/accomplish/common/deck/bg_cure_time.png	same_path	1913	2150	e7206fc7b297ede3a55b8ccca3225026475425c44eabd743676448ca3f2b5745	a730306ee6407a21013dc3bf70fa54cf4d79771227069d8c96c6e2f0c921e9a2	108	48	108	48	True	0.24267	0.75733	0.021026	7.579575	0.113281	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/common/enemyDetail/boss_unknown.png	resource/image_web/event/accomplish/common/enemyDetail/boss_unknown.png	same_path	58656	178081	0bd8595d3ddb593c5c349a6fac0d1d45dd48be3f18e5508f6163036b1e97f511	6ad539ff99c7b3f9fe9ad3e378b1e82caacaed8f92cec45b6263471756d631bd	568	384	568	384	True	0.11512	0.88488	0.061358	0.449811	0.0	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/common/enemyDetail/btn_challenge.png	resource/image_web/event/accomplish/common/enemyDetail/btn_challenge.png	same_path	6593	6459	b00fd28f6aac9fc63f4e2d68ec1f2a020a187a9446e832005ed94a52281f333a	11798bfeb7108c6b0f5f19bae0989326ac86dcac36f910e1396b5a056cf4426b	190	64	190	64	True	0.182812	0.817187	0.001316	3.06527	0.175781	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/common/enemyDetail/btn_challenge_gray.png	resource/image_web/event/accomplish/common/enemyDetail/btn_challenge_gray.png	same_path	6911	5777	ae3ceafa169f960392e0e75e341162ebe20982156e14b6fb7a1b2eed0b9e4bf4	68371945fbcbf76cddddc7ec19e86e1272c4ca20eaa4e7d0808b2016223a7ada	190	64	190	64	True	0.148191	0.851809	0.000164	2.40658	0.152344	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/accomplish/common/recovery/icon_cure_finish.png	resource/image_web/event/accomplish/common/recovery/icon_cure_finish.png	same_path	2239	2003	7c8e35d1d7f7e5063f5bd0456cc1b54a0c421e5b9de2608e55fe6917360187cf	eab36e70bcea403449901e6e27ea03ae15a0dab217d4679d44b27f36b724204c	146	28	146	28	True	0.319472	0.680528	0.0	11.447407	0.207031	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/aprilfool2018/common/btn_camera_start.png	resource/image_web/event/aprilfool2018/common/btn_camera_start.png	same_path	6313	5992	5d63c1643b4dd8e87de642b1be198d121a329eabfbce39afa87c4731236f5d4b	b941e4665f01d93278b0c7118ee11fb89f5645733431eac8d78786aff489c4e8	186	66	186	66	True	0.338384	0.661616	0.002607	2.93734	0.101562	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/aprilfool2018/common/btn_timer.png	resource/image_web/event/aprilfool2018/common/btn_timer.png	same_path	4762	4962	b6bdbda38870bc689ad3b8bb6ddd225014f8e9de606add1122a6b500abb298d0	5fbc5054114ad03be1a0ee0d36745d2e640793ba74a24ff3cf215a3e053942c6	88	78	88	78	True	0.373834	0.626166	0.035548	4.651787	0.128906	review	same path/dimensions and structurally close; visual review required
resource/image_web/event/arenaMission/1006/bg_clear_condition.png	resource/image_web/event/arenaMission/1006/bg_clear_condition.png	same_path	3388	4219	1fd54bd052d54451d6cfd85ff34cec75af1b1944e36e1a04ceb73a5d6410d51c	3d313bd512a40ce905dfa97275acb435a7253127b92ff9daf7802daad0203dc0	288	58	288	58	True	0.162177	0.837823	0.023228	9.682767	0.140625	review	same path/dimensions and structurally close; visual review required
